crawl_timestamp,uniq_id,page_url,product_name,list_price,selling_price,discount_percentage,color,size,description,sku
"Feb 08, 2026 @ 00:38:32.847",294582bde4e3a40f091909f0769f96fa,https://styleunion.in/collections/womens-socks/products/womens-cotton-striped-socks-pack-of-2-lso0009?variant=45012215300345,Womens Cotton Striped Socks (Pack of 2),49,49,0,Multicolour,FS,"Product Details Fabric type: Cotton (Cotton 72% Polyester 27% Spandex 1%) Weave type: Knit Pattern: Striped Style: Socks Occasion: Accessories Description These socks are crafted from a comfortable cotton, perfect for everyday wear. They provide a snug fit and excellent breathability, ensuring your feet stay cozy and fresh throughout the day. Wash and Care Hand Wash",8909001210154
"Feb 08, 2026 @ 00:38:34.593",d70c89b723f67e91a6a6d6f4376d0cf0,https://styleunion.in/collections/womens-socks/products/womens-cotton-polyester-printed-socks-lso0019?variant=44988530295033,Womens Cotton Polyester Printed Socks (Pack of 2),99,99,0,Multicolour,FS,"Product Details Fabric type: Cotton Polyester Weave type: Woven Pattern: Printed Style: Ladies Socks Occasion: Accessories Description These socks are crafted from a comfortable cotton polyester, perfect for everyday wear. They provide a snug fit and excellent breathability, ensuring your feet stay cozy and fresh throughout the day. Fabric Wash and Care Hand Wash",8909063001271
"Feb 08, 2026 @ 00:38:36.506",ef70dde9a6afad2e2996b81b3da4ab4e,https://styleunion.in/collections/womens-socks/products/regular-fit-jacquard-t-shirt-pfct00003?variant=46284011372793,Velocitee™ - Air Dry® Pro - Ideal Gym T-Shirt -Made To Move,499,499,0,Endurance,XS,"Product Details Fabric Type: 90% Nylon, 10% Spandex Weave Type: Knit Pattern: Jacquard Length: Regular Length Neck/Collar Type: Crew Neck Sleeve Type: Half Sleeve Fit: Regular Fit Description Experience the perfect blend of comfort and style with our Jacquard Crew Neck T-Shirt. Crafted from a premium blend of nylon and spandex, this t-shirt offers unparalleled flexibility and durability. Whether you're hitting the gym or enjoying a casual day out, this t-shirt is your go-to choice for effortless style and comfort. Strong Fabric: Built to withstand the rigors of daily wear, ensuring long-lasting use. Smooth and Durable: Enjoy a soft touch against your skin while benefiting from a fabric that stands the test of time. Flexible 4-Way Stretch: Moves with you, providing unrestricted movement for any activity. Breathable and Fast Dry: Keeps you cool and dry, perfect for intense workouts or hot days. Light Weight: Feels like a second skin, offering comfort without the bulk. Perfect for sports, casual outings, or lounging at home, this t-shirt adapts to your lifestyle, ensuring you look and feel your best. Wash and Care Machine Wash Cold Gentle Cycle, Wash Dark Colors Separately. Do Not Bleach. Tumble Dry Low. Cool Iron If Required. Do Not Dry Clean.",8909001678572
"Feb 08, 2026 @ 00:38:38.215",d218b81e465a445d9aa0582db360f172,https://styleunion.in/collections/womens-socks/products/air-polo-solid-t-shirt-atpo00002?variant=46634704929017,Air Dry Travel Ready Light weight Polo-Ready To Move,399,399,0,Pistachio Shell,S,"Product Details Fabric Type: 70% Cotton, 30% Polyester Weave Type: Knit Pattern: Solid Length: Regular Length Neck/Collar Type: Polo Neck Sleeve Type: Half Sleeve Fit: Regular Fit Description Experience the perfect blend of comfort and style with the Air Polo Solid T-Shirt. Crafted from a premium cotton-polyester mix, this t-shirt offers the softness of cotton with the durability of polyester, ensuring it remains a staple in your wardrobe for years to come. The solid pattern and classic polo neck make it a versatile choice for any occasion, whether you're heading to a casual outing or a relaxed day at work. Comfortable Fabric: The 70% cotton composition provides a soft touch against the skin, while the 30% polyester ensures long-lasting wear. Classic Design: The solid pattern and polo neck offer a timeless look that never goes out of style. Versatile Wear: Perfect for casual outings, work, or a day out with friends, this t-shirt adapts to any setting. Easy Maintenance: Machine washable, making it convenient to care for and keep looking fresh. Wash and Care Machine Wash 40°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dryclean.",8909001826140
"Feb 08, 2026 @ 00:38:39.855",7cb2625420327726a1f976c70366c119,https://styleunion.in/collections/womens-socks/products/solid-running-shorts-pfst00002?variant=47058344476921,Air Dry Solid Running Shorts,599,599,0,Flex,XS,"Product Details Fabric Type: 98% Polyester, 2% Spandex Weave Type: Knit Pattern: Solid Length: Above Knee Fit: Regular Fit Waist Rise: Mid Rise Pockets: Welt Pocket, 2 Description Experience the perfect blend of comfort and style with our Solid Running Shorts. Designed for the active man, these shorts offer a relaxed fit that ensures ease of movement, making them your ideal companion for any workout or casual day out. The lightweight fabric keeps you cool and dry, while the solid pattern adds a touch of sophistication to your athletic wardrobe. Comfortable Fabric: The 98% Polyester and 2% Spandex blend provides a soft, stretchy feel that moves with you, ensuring maximum comfort during any activity. Practical Pockets: Featuring two welt pockets, these shorts offer convenient storage for your essentials, keeping them secure while you stay active. Versatile Design: The solid pattern and above-knee length make these shorts suitable for both workouts and casual outings, offering versatility in your wardrobe. Whether you're hitting the gym or running errands, these shorts are designed to fit seamlessly into your lifestyle, providing both functionality and style. Wash and Care Hand Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Line Dry. Do Not Iron On Embellishment. Cool Iron. Do Not Dry Clean.",8909404034128
"Feb 08, 2026 @ 00:38:41.674",b27da2f5c075c6aba052e8ebd07ac83a,https://styleunion.in/collections/womens-socks/products/mid-flare-solid-high-rise-leggings-wacl00002?variant=46284949979385,Air Dry Bootcut High Rise Leggings,599,599,0,Black,XS,"Product Details Fabric Type: Cotton Spandex (95% Cotton, 5% Spandex) Weave Type: Knit Pattern: Solid Length: Regular Length Fit: Boot Cut Waist Rise: High Rise Description Experience unparalleled comfort and style with our Bootcut High Rise Leggings. Crafted from a soft and stretchy cotton spandex blend, these leggings offer a perfect balance of flexibility and support. The high-rise waist provides a flattering silhouette, while the bootcut design adds a touch of elegance to your look. Whether you're heading to a casual outing or a relaxed day at home, these leggings are your go-to choice for effortless style and comfort. Comfortable Fabric: The cotton spandex blend ensures a soft touch against your skin, providing all-day comfort. High Rise Waist: Offers a secure fit and enhances your natural curves, giving you confidence in every step. Bootcut Design: Adds a stylish flair to your outfit, perfect for pairing with your favorite footwear. Versatile Style: Ideal for both casual and semi-formal occasions, making it a versatile addition to your wardrobe. Picture yourself wearing these leggings on a sunny day out with friends or lounging comfortably at home. Their versatility and comfort make them a must-have for any wardrobe. Wash and Care Hand Wash 30°C. Do Not Bleach. Wash Separately. Hang Dry In Shade. Hot Iron. Do Not Dry Clean. Do Not Iron On Embellishment. This Garment Has Tendency To Fade.",8909001309407
"Feb 08, 2026 @ 00:38:43.445",b1356b4692c4212f4fe946f9386d1000,https://styleunion.in/collections/womens-socks/products/elastomultiester-fabric-ultra-light-weight-enhanced-flexibility-and-stretch-wicking-technology-fast-dry-and-breathable-mobile-pocket-air-shorts-atst00001?variant=46284196643065,Air Shorts™ 25- Ultra Light Enhanced Flexibility And Stretch AirDry® Secure Zip Mobile Pocket-Ready To Move,499,499,0,Black,XS,"Product Details Fabric Type: 100% Elastomultiester Weave Type: Knit Pattern: Solid Length: Regular Length Waist Rise: Mid Rise Pockets: Welt Pocket, 3 Description Experience the ultimate in comfort and flexibility with our Air Shorts™ 24. Crafted from ultra-light elastomultiester fabric, these shorts offer enhanced stretch and breathability, making them perfect for active wear, travel, or everyday comfort. The fast-dry technology ensures you stay cool and dry, no matter the activity. Ultra Light Weight: Feel unrestricted and free with a fabric that moves with you. Enhanced Flexibility and Stretch: Enjoy a full range of motion, perfect for any activity. Fast Dry and Breathable: Stay fresh and comfortable with moisture-wicking technology. Secure Zip Mobile Pocket: Keep your essentials safe and secure, even on the go. Whether you're hitting the gym, exploring new destinations, or simply running errands, these shorts are designed to keep up with your lifestyle. The mid-rise waist offers a comfortable fit, while the solid pattern provides a sleek, modern look. Wash and Care Machine Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dry Clean. Do Not Iron On Embellishment.",8909001506608
"Feb 08, 2026 @ 00:38:45.546",caad9087e8c11080a7df7b0b54b6fcf2,https://styleunion.in/collections/womens-socks/products/regular-fit-solid-jacket-pfjk00001?variant=46284008194297,"AirJack™ 25 – Air Dry® Regular Fit Jacket With 2 Zip Pockets. LightWeight, breathable - perfect for all Weather-On The Go",899,899,0,Camel,S,"Product Details Fabric Type: Polyester (100% Elastomultiester) Weave Type: Knit Pattern: Solid Length: Regular Length Neck/Collar Type: High Neck Sleeve Type: Full Sleeve Fit: Regular Fit Pockets: Cross Pocket, 2 Description Experience the perfect blend of comfort and style with the AirJack™ 25 – Air Dry® Regular Fit Jacket. This lightweight jacket is designed to keep you comfortable and stylish, no matter the weather. Its breathable fabric ensures you stay cool and dry, making it ideal for on-the-go lifestyles. Lightweight: Enjoy the freedom of movement without feeling weighed down. Breathable Fabric: Stay fresh and comfortable, even during active days. High Neck Design: Offers added warmth and a sleek, modern look. 2 Zip Pockets: Keep your essentials secure and within easy reach. Whether you're heading to the gym, running errands, or enjoying a casual day out, this jacket is your go-to choice for versatile style and comfort. Wash and Care Machine Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dry Clean. Do Not Iron On Embellishment.",8909001654347
"Feb 08, 2026 @ 00:38:47.631",e5fc62a14ec6c4e6be1b2d7cccda2538,https://styleunion.in/collections/womens-socks/products/regular-fit-solid-mid-rise-trackpants-pflw00002?variant=46284006654201,AirPant™ 25 - Air Dry® Stretchable & Secure Mobile Pocket Jogger’s - Travel Friendly-Ready To Move,799,799,0,Camel,S,"Product Details Fabric Type: Polyester (100% Elastomultiester) Weave Type: Knit Pattern: Solid Length: Regular Length Fit: Regular Fit Waist Rise: Mid Rise Pockets: Welt Pocket, 3 Description Experience unparalleled comfort and style with our AirPant™ 25 joggers. Designed for the modern traveler, these joggers offer a perfect blend of functionality and fashion. The stretchable fabric ensures freedom of movement, making them ideal for any adventure. Whether you're exploring a new city or lounging at home, these joggers are your go-to choice for effortless style and comfort. Stretchable Fabric: Enjoy unrestricted movement with our elastomultiester blend, perfect for active lifestyles. Secure Mobile Pocket: Keep your essentials safe and accessible with a dedicated pocket, eliminating the worry of losing your phone. Travel Friendly: Lightweight and easy to pack, these joggers are a must-have for any trip. Mid Rise Waist: Provides a comfortable fit that stays in place, no matter the activity. Perfect for travel, workouts, or casual outings, these joggers adapt to your lifestyle, offering a sleek look without compromising on comfort. Wash and Care Machine Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dry Clean. Do Not Iron On Embellishment.",8909001652558
"Feb 08, 2026 @ 00:38:49.535",a0ea7c4a067845de0991812ab7087bd3,https://styleunion.in/collections/womens-socks/products/air-dry-relaxed-fit-solid-t-shirt-wet00014?variant=47022116569337,Air Dry Relaxed Fit Solid T-Shirt,249,249,0,Black,XS,"Product Details Fabric Type: 52% Cotton, 48% Polyester Weave Type: Knit Pattern: Solid Length: Regular Length Neck/Collar Type: Round Neck Sleeve Type: Short Sleeve Fit: Relaxed Fit Description Experience the perfect blend of comfort and style with our Relaxed Fit Solid T-Shirt. Crafted from a soft cotton-polyester blend, this t-shirt offers a gentle touch against your skin, making it ideal for all-day wear. The solid pattern and round neck design provide a timeless look that pairs effortlessly with any outfit. Whether you're lounging at home or heading out for a casual day, this t-shirt is your go-to choice for versatile fashion. Soft Fabric: The cotton-polyester blend ensures a soft, breathable feel, keeping you comfortable throughout the day. Timeless Design: The solid pattern and round neck offer a classic look that never goes out of style. Versatile Wear: Perfect for casual outings, relaxed weekends, or as a layering piece in cooler weather. Easy Care: Machine washable for hassle-free maintenance, ensuring your t-shirt stays fresh and vibrant. Wash and Care Machine Wash 40°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dryclean.",8909001967188
