crawl_timestamp,uniq_id,page_url,product_name,list_price,selling_price,discount_percentage,color,size,description,sku
"Feb 15, 2026 @ 18:52:20.883",a248a910a54eee218bc5a077614eba85,https://styleunion.in/collections/womens-socks/products/womens-cotton-striped-socks-pack-of-2-lso0005?variant=45012215398649,Womens Cotton Striped Socks (Pack of 2),99,99,0,Multicolour,FS,"Product Details Fabric type: Cotton (Cotton 72% Polyester 27% Spandex 1%) Weave type: Knit Pattern: Striped Style: Socks Occasion: Accessories Description These socks are crafted from a comfortable cotton, perfect for everyday wear. They provide a snug fit and excellent breathability, ensuring your feet stay cozy and fresh throughout the day. Wash and Care Hand Wash",8909001210192
"Feb 15, 2026 @ 18:52:31.060",294582bde4e3a40f091909f0769f96fa,https://styleunion.in/collections/womens-socks/products/womens-cotton-striped-socks-pack-of-2-lso0009?variant=45012215300345,Womens Cotton Striped Socks (Pack of 2),49,49,0,Multicolour,FS,"Product Details Fabric type: Cotton (Cotton 72% Polyester 27% Spandex 1%) Weave type: Knit Pattern: Striped Style: Socks Occasion: Accessories Description These socks are crafted from a comfortable cotton, perfect for everyday wear. They provide a snug fit and excellent breathability, ensuring your feet stay cozy and fresh throughout the day. Wash and Care Hand Wash",8909001210154
"Feb 15, 2026 @ 18:52:40.937",d70c89b723f67e91a6a6d6f4376d0cf0,https://styleunion.in/collections/womens-socks/products/womens-cotton-polyester-printed-socks-lso0019?variant=44988530295033,Womens Cotton Polyester Printed Socks (Pack of 2),99,99,0,Multicolour,FS,"Product Details Fabric type: Cotton Polyester Weave type: Woven Pattern: Printed Style: Ladies Socks Occasion: Accessories Description These socks are crafted from a comfortable cotton polyester, perfect for everyday wear. They provide a snug fit and excellent breathability, ensuring your feet stay cozy and fresh throughout the day. Fabric Wash and Care Hand Wash",8909063001271
"Feb 15, 2026 @ 18:52:51.302",ef70dde9a6afad2e2996b81b3da4ab4e,https://styleunion.in/collections/womens-socks/products/regular-fit-jacquard-t-shirt-pfct00003?variant=46284011372793,Velocitee™ - Air Dry® Pro - Ideal Gym T-Shirt -Made To Move,499,499,0,Endurance,XS,"Product Details Fabric Type: 90% Nylon, 10% Spandex Weave Type: Knit Pattern: Jacquard Length: Regular Length Neck/Collar Type: Crew Neck Sleeve Type: Half Sleeve Fit: Regular Fit Description Experience the perfect blend of comfort and style with our Jacquard Crew Neck T-Shirt. Crafted from a premium blend of nylon and spandex, this t-shirt offers unparalleled flexibility and durability. Whether you're hitting the gym or enjoying a casual day out, this t-shirt is your go-to choice for effortless style and comfort. Strong Fabric: Built to withstand the rigors of daily wear, ensuring long-lasting use. Smooth and Durable: Enjoy a soft touch against your skin while benefiting from a fabric that stands the test of time. Flexible 4-Way Stretch: Moves with you, providing unrestricted movement for any activity. Breathable and Fast Dry: Keeps you cool and dry, perfect for intense workouts or hot days. Light Weight: Feels like a second skin, offering comfort without the bulk. Perfect for sports, casual outings, or lounging at home, this t-shirt adapts to your lifestyle, ensuring you look and feel your best. Wash and Care Machine Wash Cold Gentle Cycle, Wash Dark Colors Separately. Do Not Bleach. Tumble Dry Low. Cool Iron If Required. Do Not Dry Clean.",8909001678572
"Feb 15, 2026 @ 18:53:01.796",d218b81e465a445d9aa0582db360f172,https://styleunion.in/collections/womens-socks/products/air-polo-solid-t-shirt-atpo00002?variant=46634704929017,Air Dry Travel Ready Light weight Polo-Ready To Move,399,399,0,Pistachio Shell,S,"Product Details Fabric Type: 70% Cotton, 30% Polyester Weave Type: Knit Pattern: Solid Length: Regular Length Neck/Collar Type: Polo Neck Sleeve Type: Half Sleeve Fit: Regular Fit Description Experience the perfect blend of comfort and style with the Air Polo Solid T-Shirt. Crafted from a premium cotton-polyester mix, this t-shirt offers the softness of cotton with the durability of polyester, ensuring it remains a staple in your wardrobe for years to come. The solid pattern and classic polo neck make it a versatile choice for any occasion, whether you're heading to a casual outing or a relaxed day at work. Comfortable Fabric: The 70% cotton composition provides a soft touch against the skin, while the 30% polyester ensures long-lasting wear. Classic Design: The solid pattern and polo neck offer a timeless look that never goes out of style. Versatile Wear: Perfect for casual outings, work, or a day out with friends, this t-shirt adapts to any setting. Easy Maintenance: Machine washable, making it convenient to care for and keep looking fresh. Wash and Care Machine Wash 40°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dryclean.",8909001826140
"Feb 15, 2026 @ 18:53:12.489",7cb2625420327726a1f976c70366c119,https://styleunion.in/collections/womens-socks/products/solid-running-shorts-pfst00002?variant=47058344476921,Air Dry Solid Running Shorts,599,599,0,Flex,XS,"Product Details Fabric Type: 98% Polyester, 2% Spandex Weave Type: Knit Pattern: Solid Length: Above Knee Fit: Regular Fit Waist Rise: Mid Rise Pockets: Welt Pocket, 2 Description Experience the perfect blend of comfort and style with our Solid Running Shorts. Designed for the active man, these shorts offer a relaxed fit that ensures ease of movement, making them your ideal companion for any workout or casual day out. The lightweight fabric keeps you cool and dry, while the solid pattern adds a touch of sophistication to your athletic wardrobe. Comfortable Fabric: The 98% Polyester and 2% Spandex blend provides a soft, stretchy feel that moves with you, ensuring maximum comfort during any activity. Practical Pockets: Featuring two welt pockets, these shorts offer convenient storage for your essentials, keeping them secure while you stay active. Versatile Design: The solid pattern and above-knee length make these shorts suitable for both workouts and casual outings, offering versatility in your wardrobe. Whether you're hitting the gym or running errands, these shorts are designed to fit seamlessly into your lifestyle, providing both functionality and style. Wash and Care Hand Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Line Dry. Do Not Iron On Embellishment. Cool Iron. Do Not Dry Clean.",8909404034128
"Feb 15, 2026 @ 18:53:22.849",b885b8d74b2cb321f8625a997e25564a,https://styleunion.in/collections/womens-socks/products/slim-fit-high-rise-pant-espt00003?variant=47009478738169,Air Dry Slim Fit High Rise Tapered Pant,699,699,0,Dark Brown,S,"Product Details Fabric Type: 100% Polyester Weave Type: Woven Pattern: Solid Length: Ankle Length Fit: Slim Fit Waist Rise: High Rise Pockets: 2 Cut Shape: Slim Description Experience the perfect blend of style and comfort with our Slim Fit High Rise Pants. Crafted from 100% polyester, these pants offer a sleek and modern silhouette that enhances your figure while ensuring all-day comfort. The high-rise waist provides a flattering fit, making these pants a versatile addition to your wardrobe. Whether you're heading to the office or enjoying a casual day out, these ankle-length pants will keep you looking chic and feeling confident. Modern Silhouette: The slim fit design offers a tailored look that is both stylish and flattering. High Rise Comfort: The high waist design provides a secure and comfortable fit, perfect for pairing with your favorite tops. Versatile Style: Solid pattern and ankle length make these pants suitable for both professional and casual settings. Convenient Pockets: Two pockets offer practicality without compromising on style. These pants are your go-to choice for a polished look, whether you're dressing up for a meeting or dressing down for a weekend brunch. Wash and Care Hand Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Line Dry. Do Not Iron On Embellishment. Cool Iron. Do Not Dry Clean.",8909001940914
"Feb 15, 2026 @ 18:53:33.242",99c2ea09f09e9ff26f9b82a8fe6731ad,https://styleunion.in/collections/womens-socks/products/mid-flare-solid-high-rise-leggings-wacl00002?variant=46284949979385,Air Dry Bootcut High Rise Leggings,599,599,0,Black,XS,"Product Details Fabric Type: Cotton Spandex (95% Cotton, 5% Spandex) Weave Type: Knit Pattern: Solid Length: Regular Length Fit: Boot Cut Waist Rise: High Rise Description Experience unparalleled comfort and style with our Bootcut High Rise Leggings. Crafted from a soft and stretchy cotton spandex blend, these leggings offer a perfect balance of flexibility and support. The high-rise waist provides a flattering silhouette, while the bootcut design adds a touch of elegance to your look. Whether you're heading to a casual outing or a relaxed day at home, these leggings are your go-to choice for effortless style and comfort. Comfortable Fabric: The cotton spandex blend ensures a soft touch against your skin, providing all-day comfort. High Rise Waist: Offers a secure fit and enhances your natural curves, giving you confidence in every step. Bootcut Design: Adds a stylish flair to your outfit, perfect for pairing with your favorite footwear. Versatile Style: Ideal for both casual and semi-formal occasions, making it a versatile addition to your wardrobe. Picture yourself wearing these leggings on a sunny day out with friends or lounging comfortably at home. Their versatility and comfort make them a must-have for any wardrobe. Wash and Care Hand Wash 30°C. Do Not Bleach. Wash Separately. Hang Dry In Shade. Hot Iron. Do Not Dry Clean. Do Not Iron On Embellishment. This Garment Has Tendency To Fade.",8909001309407
"Feb 15, 2026 @ 18:53:44.175",caad9087e8c11080a7df7b0b54b6fcf2,https://styleunion.in/collections/womens-socks/products/regular-fit-solid-jacket-pfjk00001?variant=46284008194297,"AirJack™ 25 – Air Dry® Regular Fit Jacket With 2 Zip Pockets. LightWeight, breathable - perfect for all Weather-On The Go",899,899,0,Camel,S,"Product Details Fabric Type: Polyester (100% Elastomultiester) Weave Type: Knit Pattern: Solid Length: Regular Length Neck/Collar Type: High Neck Sleeve Type: Full Sleeve Fit: Regular Fit Pockets: Cross Pocket, 2 Description Experience the perfect blend of comfort and style with the AirJack™ 25 – Air Dry® Regular Fit Jacket. This lightweight jacket is designed to keep you comfortable and stylish, no matter the weather. Its breathable fabric ensures you stay cool and dry, making it ideal for on-the-go lifestyles. Lightweight: Enjoy the freedom of movement without feeling weighed down. Breathable Fabric: Stay fresh and comfortable, even during active days. High Neck Design: Offers added warmth and a sleek, modern look. 2 Zip Pockets: Keep your essentials secure and within easy reach. Whether you're heading to the gym, running errands, or enjoying a casual day out, this jacket is your go-to choice for versatile style and comfort. Wash and Care Machine Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dry Clean. Do Not Iron On Embellishment.",8909001654347
"Feb 15, 2026 @ 18:53:54.698",fa116cd31ade7c13dde7b352e95c0cd8,https://styleunion.in/collections/womens-socks/products/elastomultiester-fabric-ultra-light-weight-enhanced-flexibility-and-stretch-wicking-technology-fast-dry-and-breathable-mobile-pocket-air-shorts-atst00001?variant=46284196675833,Air Shorts™ 25- Ultra Light Enhanced Flexibility And Stretch AirDry® Secure Zip Mobile Pocket-Ready To Move,499,499,0,Black,S,"Product Details Fabric Type: 100% Elastomultiester Weave Type: Knit Pattern: Solid Length: Regular Length Waist Rise: Mid Rise Pockets: Welt Pocket, 3 Description Experience the ultimate in comfort and flexibility with our Air Shorts™ 24. Crafted from ultra-light elastomultiester fabric, these shorts offer enhanced stretch and breathability, making them perfect for active wear, travel, or everyday comfort. The fast-dry technology ensures you stay cool and dry, no matter the activity. Ultra Light Weight: Feel unrestricted and free with a fabric that moves with you. Enhanced Flexibility and Stretch: Enjoy a full range of motion, perfect for any activity. Fast Dry and Breathable: Stay fresh and comfortable with moisture-wicking technology. Secure Zip Mobile Pocket: Keep your essentials safe and secure, even on the go. Whether you're hitting the gym, exploring new destinations, or simply running errands, these shorts are designed to keep up with your lifestyle. The mid-rise waist offers a comfortable fit, while the solid pattern provides a sleek, modern look. Wash and Care Machine Wash 30°C. Wash Dark Colours Separately. Do Not Bleach. Tumble Dry Low. Warm Iron. Do Not Dry Clean. Do Not Iron On Embellishment.",8909001506592
"Feb 15, 2026 @ 18:54:05.170",245c980d8a8f895da0caa4e52779c7a2,https://styleunion.in/collections/womens-socks/products/regular-fit-jacquard-t-shirt-pfct00004?variant=46630374080761,AirDry® Gym Tee  - Work Out With E-Fast® Stretch-Made For Movement,299,299,0,Teal,XS,"Product Details Fabric Type: 92% Polyester, 8% Spandex Weave Type: Knit Pattern: Jacquard Length: Regular Length Neck/Collar Type: Crew Neck Sleeve Type: Half Sleeve Fit: Regular Fit Description Experience the perfect blend of comfort and performance with the AirDry® Gym Tee. Crafted with a unique Jacquard pattern, this t-shirt is designed to keep you moving freely and confidently during your workouts. The soft, breathable fabric ensures you stay cool and dry, while the stretchable material adapts to your every move, providing unparalleled comfort. Comfortable Fabric: The 92% Polyester and 8% Spandex blend offers a soft touch and excellent stretch, ensuring a comfortable fit that moves with you. Breathable Design: The knit weave allows for optimal airflow, keeping you cool and dry even during intense workouts. Stylish Pattern: The Jacquard design adds a touch of style, making this tee perfect for both gym sessions and casual outings. Versatile Use: Ideal for gym workouts, outdoor activities, or casual wear, this tee is your go-to choice for any occasion. Whether you're hitting the gym or enjoying a day out, the AirDry® Gym Tee offers the perfect combination of style and functionality. Wash and Care Machine Wash Cold Gentle Cycle, Wash Dark Colors Separately. Do Not Bleach. Tumble Dry Low. Cool Iron If Required. Do Not Dry Clean.",8909001817636
